CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment_Code,Segment
13438,38,4,55.14,3,1,1,5,311,Promising
13439,35,11,225.86,3,3,3,9,333,Loyal Customers
13440,214,8,175.55,1,1,2,4,112,Lost
13441,103,8,212.55,2,1,3,6,213,Hibernating
13442,26,12,232.79,4,3,3,10,433,Loyal Customers
13443,152,8,156.85,1,1,2,4,112,Lost
13444,37,14,350.18,3,4,5,12,345,Loyal Customers
13445,23,15,355.46,4,5,5,14,455,Champions
13446,10,12,159.42,5,3,2,10,532,Loyal Customers
13447,42,19,269.4,3,5,4,12,354,Loyal Customers
13448,29,7,246.19,4,1,3,8,413,New Customers
13449,84,13,376.86,2,4,5,11,245,At Risk
13450,27,18,351.02,4,5,5,14,455,Champions
13451,219,6,113.38,1,1,1,3,111,Lost
13452,545,9,166.49,1,2,2,5,122,Lost
13453,26,15,258.29,4,5,4,13,454,Champions
13454,12,8,80.05,5,1,1,7,511,New Customers
13455,14,12,246.49,5,3,3,11,533,Loyal Customers
13456,21,20,432.6,4,5,5,14,455,Champions
13457,29,12,350.28,4,3,5,12,435,Loyal Customers
13458,81,9,355.28,2,2,5,9,225,Need Attention
13459,16,12,231.97,4,3,3,10,433,Loyal Customers
13460,323,9,128.45,1,2,1,4,121,Lost
13461,63,9,352.3,2,2,5,9,225,Need Attention
13462,9,9,380.42,5,2,5,12,525,New Customers
13463,1,18,361.12,5,5,5,15,555,Champions
13464,6,7,114.58,5,1,1,7,511,New Customers
13465,146,15,272.88,1,5,4,10,154,At Risk
13466,20,10,183.05,4,2,2,8,422,New Customers
13467,192,14,159.45,1,4,2,7,142,Cant Lose Them
13468,88,15,415.18,2,5,5,12,255,At Risk
13469,5,9,236.03,5,2,3,10,523,New Customers
13470,40,13,230.35,3,4,3,10,343,Loyal Customers
13471,13,8,200.63,5,1,3,9,513,New Customers
13472,24,11,397.47,4,3,5,12,435,Loyal Customers
13473,72,10,120.89,2,2,1,5,221,Hibernating
13474,24,8,234.29,4,1,3,8,413,New Customers
13475,138,13,478.09,1,4,5,10,145,At Risk
13476,27,10,214.45,4,2,3,9,423,New Customers
13477,191,7,375.58,1,1,5,7,115,Need Attention
13478,65,11,187.9,2,3,2,7,232,Need Attention
13479,8,16,341.79,5,5,5,15,555,Champions
13480,47,6,98.4,3,1,1,5,311,Promising
13481,25,9,222.91,4,2,3,9,423,New Customers
13482,24,18,213.53,4,5,3,12,453,Loyal Customers
13483,4,8,96.28,5,1,1,7,511,New Customers
13484,175,8,224.35,1,1,3,5,113,Hibernating
13485,34,15,424.94,3,5,5,13,355,Loyal Customers
13486,26,10,230.71,4,2,3,9,423,New Customers
13487,2,12,235.88,5,3,3,11,533,Loyal Customers
13488,44,12,174.2,3,3,2,8,332,Loyal Customers
13489,65,13,208.95,2,4,3,9,243,At Risk
13490,14,17,540.18,5,5,5,15,555,Champions
13491,266,9,312.56,1,2,4,7,124,Need Attention
13492,29,15,312.23,4,5,4,13,454,Champions
13493,4,16,526.19,5,5,5,15,555,Champions
13494,70,10,123.9,2,2,1,5,221,Hibernating
13495,84,11,142.0,2,3,1,6,231,Hibernating
13496,19,19,231.07,4,5,3,12,453,Loyal Customers
13497,148,7,66.2,1,1,1,3,111,Lost
13498,3,10,194.7,5,2,2,9,522,New Customers
13499,180,12,190.95,1,3,2,6,132,Hibernating
13500,44,10,251.61,3,2,4,9,324,Potential Loyalists
13501,33,10,217.04,3,2,3,8,323,Potential Loyalists
13502,75,10,133.34,2,2,1,5,221,Hibernating
13503,115,11,358.68,2,3,5,10,235,At Risk
13504,17,16,562.97,4,5,5,14,455,Champions
13505,113,13,215.97,2,4,3,9,243,At Risk
13506,268,9,179.41,1,2,2,5,122,Lost
13507,34,9,394.74,3,2,5,10,325,Potential Loyalists
13508,56,13,152.13,3,4,2,9,342,Loyal Customers
13509,87,11,318.31,2,3,4,9,234,At Risk
13510,55,8,102.7,3,1,1,5,311,Promising
13511,16,12,310.66,4,3,4,11,434,Loyal Customers
13512,63,9,145.72,2,2,2,6,222,Hibernating
13513,68,18,417.58,2,5,5,12,255,At Risk
13514,28,11,253.65,4,3,4,11,434,Loyal Customers
13515,88,14,336.69,2,4,5,11,245,At Risk
13516,54,11,341.17,3,3,5,11,335,Loyal Customers
13517,18,11,154.92,4,3,2,9,432,Loyal Customers
13518,36,12,175.78,3,3,2,8,332,Loyal Customers
13519,1,15,412.96,5,5,5,15,555,Champions
13520,45,9,85.03,3,2,1,6,321,Promising
13521,31,9,285.84,4,2,4,10,424,New Customers
13522,41,17,322.16,3,5,4,12,354,Loyal Customers
13523,301,6,155.54,1,1,2,4,112,Lost
13524,95,5,69.55,2,1,1,4,211,Hibernating
13525,64,14,218.48,2,4,3,9,243,At Risk
13526,90,9,97.85,2,2,1,5,221,Hibernating
13527,38,13,172.7,3,4,2,9,342,Loyal Customers
13528,178,13,310.96,1,4,4,9,144,At Risk
13529,13,9,215.6,5,2,3,10,523,New Customers
13530,75,15,282.01,2,5,4,11,254,At Risk
13531,60,9,104.1,3,2,1,6,321,Promising
13532,7,7,87.78,5,1,1,7,511,New Customers
13533,121,12,224.57,2,3,3,8,233,At Risk
13534,20,13,200.14,4,4,3,11,443,Loyal Customers
13535,9,16,226.04,5,5,3,13,553,Loyal Customers
13536,23,6,188.52,4,1,2,7,412,New Customers
13537,124,9,120.65,2,2,1,5,221,Hibernating
13538,37,11,297.42,3,3,4,10,334,Loyal Customers
13539,277,11,231.64,1,3,3,7,133,At Risk
13540,20,18,317.6,4,5,4,13,454,Champions
13541,3,20,478.43,5,5,5,15,555,Champions
13542,102,9,189.78,2,2,2,6,222,Hibernating
13543,41,16,367.96,3,5,5,13,355,Loyal Customers
13544,90,13,264.51,2,4,4,10,244,At Risk
13545,292,4,27.95,1,1,1,3,111,Lost
13546,68,15,243.73,2,5,3,10,253,At Risk
13547,21,20,628.66,4,5,5,14,455,Champions
13548,29,11,171.24,4,3,2,9,432,Loyal Customers
13549,42,12,109.93,3,3,1,7,331,Loyal Customers
13550,47,11,153.1,3,3,2,8,332,Loyal Customers
13551,76,12,120.67,2,3,1,6,231,Hibernating
13552,30,12,349.37,4,3,5,12,435,Loyal Customers
13553,43,11,196.31,3,3,2,8,332,Loyal Customers
13554,4,17,405.1,5,5,5,15,555,Champions
13555,141,12,235.24,1,3,3,7,133,At Risk
13556,28,11,226.7,4,3,3,10,433,Loyal Customers
13557,82,11,151.75,2,3,2,7,232,Need Attention
13558,42,17,289.79,3,5,4,12,354,Loyal Customers
13559,194,7,107.29,1,1,1,3,111,Lost
13560,82,8,298.75,2,1,4,7,214,Need Attention
13561,44,18,307.85,3,5,4,12,354,Loyal Customers
13562,32,17,385.9,4,5,5,14,455,Champions
13563,13,9,141.32,5,2,1,8,521,New Customers
13564,18,12,267.57,4,3,4,11,434,Loyal Customers
13565,12,11,184.28,5,3,2,10,532,Loyal Customers
13566,97,14,183.6,2,4,2,8,242,Cant Lose Them
13567,41,16,223.65,3,5,3,11,353,Loyal Customers
13568,88,12,248.27,2,3,3,8,233,At Risk
13569,16,12,216.93,4,3,3,10,433,Loyal Customers
13570,37,16,220.25,3,5,3,11,353,Loyal Customers
13571,4,11,415.46,5,3,5,13,535,Loyal Customers
13572,124,5,34.05,2,1,1,4,211,Hibernating
13573,80,13,172.77,2,4,2,8,242,Cant Lose Them
13574,47,11,168.25,3,3,2,8,332,Loyal Customers
13575,44,10,243.97,3,2,3,8,323,Potential Loyalists
13576,43,7,206.15,3,1,3,7,313,Potential Loyalists
13577,138,11,230.03,1,3,3,7,133,At Risk
13578,16,15,368.03,4,5,5,14,455,Champions
13579,316,9,222.61,1,2,3,6,123,Hibernating
13580,47,11,241.58,3,3,3,9,333,Loyal Customers
13581,8,11,244.64,5,3,3,11,533,Loyal Customers
13582,11,9,162.38,5,2,2,9,522,New Customers
13583,104,8,169.56,2,1,2,5,212,Hibernating
13584,30,6,43.1,4,1,1,6,411,New Customers
13585,139,6,205.79,1,1,3,5,113,Hibernating
13586,28,15,390.83,4,5,5,14,455,Champions
13587,166,10,133.54,1,2,1,4,121,Lost
13588,97,20,449.66,2,5,5,12,255,At Risk
13589,60,10,155.36,3,2,2,7,322,Promising
13590,57,9,195.29,3,2,2,7,322,Promising
13591,324,7,104.93,1,1,1,3,111,Lost
13592,12,10,176.4,5,2,2,9,522,New Customers
13593,107,9,165.07,2,2,2,6,222,Hibernating
13594,83,17,283.48,2,5,4,11,254,At Risk
13595,4,8,145.55,5,1,2,8,512,New Customers
13596,68,11,331.64,2,3,5,10,235,At Risk
13597,60,12,265.19,3,3,4,10,334,Loyal Customers
13598,20,16,198.9,4,5,3,12,453,Loyal Customers
13599,35,6,64.45,3,1,1,5,311,Promising
13600,24,12,308.21,4,3,4,11,434,Loyal Customers
13601,32,11,119.25,4,3,1,8,431,Loyal Customers
13602,24,18,390.57,4,5,5,14,455,Champions
13603,56,19,355.48,3,5,5,13,355,Loyal Customers
13604,116,7,240.67,2,1,3,6,213,Hibernating
13605,149,10,140.45,1,2,1,4,121,Lost
13606,61,14,210.4,3,4,3,10,343,Loyal Customers
13607,152,11,400.01,1,3,5,9,135,At Risk
13608,14,14,143.45,5,4,1,10,541,Loyal Customers
13609,28,14,414.18,4,4,5,13,445,Champions
13610,3,8,126.33,5,1,1,7,511,New Customers
13611,341,7,53.2,1,1,1,3,111,Lost
13612,28,11,260.5,4,3,4,11,434,Loyal Customers
13613,150,11,475.79,1,3,5,9,135,At Risk
13614,40,10,240.2,3,2,3,8,323,Potential Loyalists
13615,95,6,282.48,2,1,4,7,214,Need Attention
13616,50,14,336.06,3,4,5,12,345,Loyal Customers
13617,48,15,284.1,3,5,4,12,354,Loyal Customers
13618,13,10,303.37,5,2,4,11,524,New Customers
13619,13,13,134.88,5,4,1,10,541,Loyal Customers
13620,17,12,268.93,4,3,4,11,434,Loyal Customers
13621,26,14,285.09,4,4,4,12,444,Champions
13622,368,12,269.25,1,3,4,8,134,At Risk
13623,68,10,127.65,2,2,1,5,221,Hibernating
13624,14,12,192.99,5,3,2,10,532,Loyal Customers
13625,25,14,255.25,4,4,4,12,444,Champions
13626,9,12,151.75,5,3,2,10,532,Loyal Customers
13627,40,12,259.71,3,3,4,10,334,Loyal Customers
13628,4,12,219.6,5,3,3,11,533,Loyal Customers
13629,1,11,240.12,5,3,3,11,533,Loyal Customers
13630,7,16,321.52,5,5,4,14,554,Champions
13631,170,10,265.06,1,2,4,7,124,Need Attention
13632,96,6,195.53,2,1,2,5,212,Hibernating
13633,51,14,323.39,3,4,5,12,345,Loyal Customers
13634,15,13,353.34,4,4,5,13,445,Champions
13635,2,11,108.0,5,3,1,9,531,Loyal Customers
13636,24,18,603.28,4,5,5,14,455,Champions
13637,66,5,76.7,2,1,1,4,211,Hibernating
13638,17,15,173.58,4,5,2,11,452,Loyal Customers
13639,22,20,450.87,4,5,5,14,455,Champions
13640,32,11,203.97,4,3,3,10,433,Loyal Customers
13641,12,10,114.85,5,2,1,8,521,New Customers
13642,64,10,184.64,2,2,2,6,222,Hibernating
13643,55,5,96.72,3,1,1,5,311,Promising
13644,33,11,268.91,3,3,4,10,334,Loyal Customers
13645,11,17,318.71,5,5,4,14,554,Champions
13646,71,7,166.49,2,1,2,5,212,Hibernating
13647,49,14,188.64,3,4,2,9,342,Loyal Customers
13648,22,15,310.12,4,5,4,13,454,Champions
13649,13,12,128.24,5,3,1,9,531,Loyal Customers
13650,12,13,164.03,5,4,2,11,542,Loyal Customers
13651,21,13,151.5,4,4,2,10,442,Loyal Customers
13652,128,13,385.79,2,4,5,11,245,At Risk
13653,41,17,332.36,3,5,5,13,355,Loyal Customers
13654,48,6,79.94,3,1,1,5,311,Promising
13655,5,20,335.47,5,5,5,15,555,Champions
13656,319,13,302.17,1,4,4,9,144,At Risk
13657,24,13,305.01,4,4,4,12,444,Champions
13658,230,8,70.7,1,1,1,3,111,Lost
13659,119,11,169.7,2,3,2,7,232,Need Attention
13660,26,16,361.47,4,5,5,14,455,Champions
13661,151,16,267.72,1,5,4,10,154,At Risk
13662,16,11,158.55,4,3,2,9,432,Loyal Customers
13663,27,14,161.12,4,4,2,10,442,Loyal Customers
13664,3,9,109.3,5,2,1,8,521,New Customers
13665,9,16,193.19,5,5,2,12,552,Loyal Customers
13666,145,11,195.3,1,3,2,6,132,Hibernating
13667,6,15,181.7,5,5,2,12,552,Loyal Customers
13668,76,19,323.23,2,5,4,11,254,At Risk
13669,43,14,373.06,3,4,5,12,345,Loyal Customers
13670,71,16,220.75,2,5,3,10,253,At Risk
13671,31,16,335.93,4,5,5,14,455,Champions
13672,104,14,259.18,2,4,4,10,244,At Risk
13673,56,11,279.42,3,3,4,10,334,Loyal Customers
13674,17,16,290.39,4,5,4,13,454,Champions
13675,69,8,438.42,2,1,5,8,215,Need Attention
13676,55,12,133.68,3,3,1,7,331,Loyal Customers
13677,12,20,364.54,5,5,5,15,555,Champions
13678,38,10,226.11,3,2,3,8,323,Potential Loyalists
13679,146,11,340.7,1,3,5,9,135,At Risk
13680,24,11,146.33,4,3,2,9,432,Loyal Customers
13681,35,12,221.94,3,3,3,9,333,Loyal Customers
13682,24,12,434.24,4,3,5,12,435,Loyal Customers
13683,142,12,182.77,1,3,2,6,132,Hibernating
13684,7,11,222.61,5,3,3,11,533,Loyal Customers
13685,13,14,197.79,5,4,3,12,543,Loyal Customers
13686,13,6,163.05,5,1,2,8,512,New Customers
13687,22,18,459.62,4,5,5,14,455,Champions
13688,63,11,170.8,2,3,2,7,232,Need Attention
13689,8,11,256.44,5,3,4,12,534,Loyal Customers
13690,161,9,117.8,1,2,1,4,121,Lost
13691,34,12,159.01,3,3,2,8,332,Loyal Customers
13692,71,15,204.89,2,5,3,10,253,At Risk
13693,24,12,303.93,4,3,4,11,434,Loyal Customers
13694,158,13,178.25,1,4,2,7,142,Cant Lose Them
13695,13,7,253.08,5,1,4,10,514,New Customers
13696,227,7,170.32,1,1,2,4,112,Lost
13697,19,6,176.52,4,1,2,7,412,New Customers
13698,200,8,231.18,1,1,3,5,113,Hibernating
13699,43,7,135.75,3,1,1,5,311,Promising
13700,45,17,422.76,3,5,5,13,355,Loyal Customers
13701,5,11,500.32,5,3,5,13,535,Loyal Customers
13702,292,4,44.25,1,1,1,3,111,Lost
13703,58,3,56.85,3,1,1,5,311,Promising
13704,159,9,102.02,1,2,1,4,121,Lost
13705,27,15,187.9,4,5,2,11,452,Loyal Customers
13706,90,11,191.65,2,3,2,7,232,Need Attention
13707,39,9,151.86,3,2,2,7,322,Promising
13708,84,10,155.42,2,2,2,6,222,Hibernating
13709,23,13,229.94,4,4,3,11,443,Loyal Customers
13710,74,13,230.37,2,4,3,9,243,At Risk
13711,198,12,172.92,1,3,2,6,132,Hibernating
13712,54,10,149.64,3,2,2,7,322,Promising
13713,19,18,325.19,4,5,5,14,455,Champions
13714,85,9,131.03,2,2,1,5,221,Hibernating
13715,65,11,236.76,2,3,3,8,233,At Risk
13716,40,11,150.35,3,3,2,8,332,Loyal Customers
13717,100,8,136.77,2,1,1,4,211,Hibernating
13718,48,16,482.66,3,5,5,13,355,Loyal Customers
13719,288,10,198.7,1,2,3,6,123,Hibernating
13720,146,12,188.0,1,3,2,6,132,Hibernating
13721,120,12,114.3,2,3,1,6,231,Hibernating
13722,15,16,412.55,4,5,5,14,455,Champions
13723,48,12,161.11,3,3,2,8,332,Loyal Customers
13724,33,12,355.58,3,3,5,11,335,Loyal Customers
13725,23,13,265.93,4,4,4,12,444,Champions
13726,88,12,169.73,2,3,2,7,232,Need Attention
13727,78,6,133.13,2,1,1,4,211,Hibernating
13728,69,9,204.95,2,2,3,7,223,Need Attention
13729,17,11,397.13,4,3,5,12,435,Loyal Customers
13730,67,18,235.04,2,5,3,10,253,At Risk
13731,281,5,50.35,1,1,1,3,111,Lost
13732,133,12,230.77,1,3,3,7,133,At Risk
13733,608,1,19.9,1,1,1,3,111,Lost
13734,27,13,502.33,4,4,5,13,445,Champions
13735,39,12,230.55,3,3,3,9,333,Loyal Customers
13736,104,10,195.71,2,2,2,6,222,Hibernating
13737,39,15,221.34,3,5,3,11,353,Loyal Customers
13738,146,16,490.79,1,5,5,11,155,At Risk
13739,30,8,93.4,4,1,1,6,411,New Customers
13740,197,12,388.65,1,3,5,9,135,At Risk
13741,35,9,167.62,3,2,2,7,322,Promising
13742,5,19,393.73,5,5,5,15,555,Champions
13743,36,13,223.94,3,4,3,10,343,Loyal Customers
13744,51,11,363.42,3,3,5,11,335,Loyal Customers
13745,7,8,142.22,5,1,1,7,511,New Customers
13746,93,13,177.25,2,4,2,8,242,Cant Lose Them
13747,143,12,258.88,1,3,4,8,134,At Risk
13748,12,17,180.95,5,5,2,12,552,Loyal Customers
13749,314,13,345.27,1,4,5,10,145,At Risk
13750,20,13,255.07,4,4,4,12,444,Champions
13751,13,12,294.63,5,3,4,12,534,Loyal Customers
13752,49,15,141.75,3,5,1,9,351,Loyal Customers
13753,119,13,268.64,2,4,4,10,244,At Risk
13754,37,12,136.85,3,3,1,7,331,Loyal Customers
13755,21,11,323.15,4,3,4,11,434,Loyal Customers
13756,15,9,240.05,4,2,3,9,423,New Customers
13757,38,17,257.09,3,5,4,12,354,Loyal Customers
13758,31,15,190.42,4,5,2,11,452,Loyal Customers
13759,376,4,54.53,1,1,1,3,111,Lost
13760,177,11,298.38,1,3,4,8,134,At Risk
13761,16,9,116.14,4,2,1,7,421,New Customers
13762,22,17,376.16,4,5,5,14,455,Champions
13763,185,10,241.22,1,2,3,6,123,Hibernating
13764,94,13,357.79,2,4,5,11,245,At Risk
13765,26,9,111.7,4,2,1,7,421,New Customers
13766,38,18,302.7,3,5,4,12,354,Loyal Customers
13767,35,12,236.55,3,3,3,9,333,Loyal Customers
13768,135,12,206.17,1,3,3,7,133,At Risk
13769,77,13,210.65,2,4,3,9,243,At Risk
13770,24,10,195.02,4,2,2,8,422,New Customers
13771,54,8,146.15,3,1,2,6,312,Promising
13772,159,7,195.29,1,1,2,4,112,Lost
13773,56,19,413.23,3,5,5,13,355,Loyal Customers
13774,61,7,177.4,3,1,2,6,312,Promising
13775,3,17,273.53,5,5,4,14,554,Champions
13776,64,7,76.14,2,1,1,4,211,Hibernating
13777,4,16,402.22,5,5,5,15,555,Champions
13778,111,13,404.55,2,4,5,11,245,At Risk
13779,64,14,223.82,2,4,3,9,243,At Risk
13780,21,14,333.4,4,4,5,13,445,Champions
13781,174,12,164.95,1,3,2,6,132,Hibernating
13782,95,9,129.26,2,2,1,5,221,Hibernating
13783,417,9,106.25,1,2,1,4,121,Lost
13784,124,9,106.25,2,2,1,5,221,Hibernating
13785,117,7,325.78,2,1,5,8,215,Need Attention
13786,11,12,305.19,5,3,4,12,534,Loyal Customers
13787,8,13,387.25,5,4,5,14,545,Champions
13788,22,10,199.49,4,2,3,9,423,New Customers
13789,9,18,257.73,5,5,4,14,554,Champions
13790,24,11,188.46,4,3,2,9,432,Loyal Customers
13791,16,13,244.54,4,4,3,11,443,Loyal Customers
13792,7,11,168.97,5,3,2,10,532,Loyal Customers
13793,158,11,229.95,1,3,3,7,133,At Risk
13794,19,14,226.09,4,4,3,11,443,Loyal Customers
13795,15,16,268.6,4,5,4,13,454,Champions
13796,32,12,224.59,4,3,3,10,433,Loyal Customers
13797,111,13,268.73,2,4,4,10,244,At Risk
13798,26,18,372.99,4,5,5,14,455,Champions
13799,170,12,270.33,1,3,4,8,134,At Risk
13800,67,12,128.75,2,3,1,6,231,Hibernating
13801,121,18,514.02,2,5,5,12,255,At Risk
13802,141,14,253.75,1,4,4,9,144,At Risk
13803,19,15,276.5,4,5,4,13,454,Champions
13804,19,12,267.64,4,3,4,11,434,Loyal Customers
13805,25,16,235.92,4,5,3,12,453,Loyal Customers
13806,50,10,139.99,3,2,1,6,321,Promising
13807,167,14,216.51,1,4,3,8,143,At Risk
13808,233,9,407.71,1,2,5,8,125,Need Attention
13809,75,7,80.52,2,1,1,4,211,Hibernating
13810,1,18,374.91,5,5,5,15,555,Champions
13811,20,15,200.63,4,5,3,12,453,Loyal Customers
13812,47,13,231.3,3,4,3,10,343,Loyal Customers
13813,46,15,394.59,3,5,5,13,355,Loyal Customers
13814,50,9,216.85,3,2,3,8,323,Potential Loyalists
13815,18,18,413.66,4,5,5,14,455,Champions
13816,35,8,115.15,3,1,1,5,311,Promising
13817,28,14,403.01,4,4,5,13,445,Champions
13818,29,11,315.1,4,3,4,11,434,Loyal Customers
13819,63,7,190.15,2,1,2,5,212,Hibernating
13820,146,13,182.2,1,4,2,7,142,Cant Lose Them
13821,154,15,277.1,1,5,4,10,154,At Risk
13822,126,9,383.55,2,2,5,9,225,Need Attention
13823,14,6,209.68,5,1,3,9,513,New Customers
13824,8,13,193.73,5,4,2,11,542,Loyal Customers
13825,34,6,71.03,3,1,1,5,311,Promising
13826,18,17,300.76,4,5,4,13,454,Champions
13827,16,11,187.56,4,3,2,9,432,Loyal Customers
13828,22,18,413.79,4,5,5,14,455,Champions
13829,34,6,77.5,3,1,1,5,311,Promising
13830,27,5,116.14,4,1,1,6,411,New Customers
13831,37,5,81.82,3,1,1,5,311,Promising
13832,7,9,125.25,5,2,1,8,521,New Customers
13833,1,4,39.75,5,1,1,7,511,New Customers
13834,13,8,225.05,5,1,3,9,513,New Customers
13835,2,9,180.14,5,2,2,9,522,New Customers
13836,3,11,221.18,5,3,3,11,533,Loyal Customers
13837,59,17,285.76,3,5,4,12,354,Loyal Customers
13838,76,14,195.88,2,4,2,8,242,Cant Lose Them
13839,407,11,141.47,1,3,1,5,131,Hibernating
13840,77,9,216.62,2,2,3,7,223,Need Attention
13841,89,12,140.55,2,3,1,6,231,Hibernating
13842,359,14,194.55,1,4,2,7,142,Cant Lose Them
13843,13,13,582.6,5,4,5,14,545,Champions
13844,104,13,291.93,2,4,4,10,244,At Risk
13845,11,13,443.18,5,4,5,14,545,Champions
13846,63,10,483.43,2,2,5,9,225,Need Attention
13847,236,7,83.05,1,1,1,3,111,Lost
13848,1,12,164.47,5,3,2,10,532,Loyal Customers
13849,202,12,196.16,1,3,2,6,132,Hibernating
13850,48,15,196.1,3,5,2,10,352,Loyal Customers
13851,34,8,251.13,3,1,4,8,314,Potential Loyalists
13852,6,17,319.73,5,5,4,14,554,Champions
13853,38,10,139.59,3,2,1,6,321,Promising
13854,1,10,251.33,5,2,4,11,524,New Customers
13855,178,7,171.05,1,1,2,4,112,Lost
13856,29,13,211.61,4,4,3,11,443,Loyal Customers
13857,17,9,224.0,4,2,3,9,423,New Customers
13858,7,14,357.9,5,4,5,14,545,Champions
13859,68,13,201.73,2,4,3,9,243,At Risk
13860,37,9,208.62,3,2,3,8,323,Potential Loyalists
13861,60,14,199.87,3,4,3,10,343,Loyal Customers
13862,12,14,329.07,5,4,5,14,545,Champions
13863,78,11,240.3,2,3,3,8,233,At Risk
13864,72,12,249.45,2,3,3,8,233,At Risk
13865,92,15,236.66,2,5,3,10,253,At Risk
13866,5,7,136.45,5,1,1,7,511,New Customers
13867,194,12,224.59,1,3,3,7,133,At Risk
13868,6,19,349.16,5,5,5,15,555,Champions
13869,16,14,197.1,4,4,2,10,442,Loyal Customers
13870,41,10,280.03,3,2,4,9,324,Potential Loyalists
13871,92,12,135.0,2,3,1,6,231,Hibernating
13872,5,15,192.2,5,5,2,12,552,Loyal Customers
13873,34,11,89.55,3,3,1,7,331,Loyal Customers
13874,256,12,181.95,1,3,2,6,132,Hibernating
13875,8,9,159.02,5,2,2,9,522,New Customers
13876,109,13,310.0,2,4,4,10,244,At Risk
13877,114,9,120.55,2,2,1,5,221,Hibernating
13878,7,12,191.23,5,3,2,10,532,Loyal Customers
13879,27,13,361.83,4,4,5,13,445,Champions
13880,1,12,195.79,5,3,2,10,532,Loyal Customers
13881,197,11,383.08,1,3,5,9,135,At Risk
13882,20,12,122.8,4,3,1,8,431,Loyal Customers
13883,7,14,224.57,5,4,3,12,543,Loyal Customers
13884,18,11,119.08,4,3,1,8,431,Loyal Customers
13885,369,8,124.65,1,1,1,3,111,Lost
13886,49,15,313.62,3,5,4,12,354,Loyal Customers
13887,35,11,250.69,3,3,4,10,334,Loyal Customers
13888,151,6,95.9,1,1,1,3,111,Lost
13889,88,12,238.78,2,3,3,8,233,At Risk
13890,4,9,201.94,5,2,3,10,523,New Customers
13891,45,9,144.41,3,2,1,6,321,Promising
13892,34,11,283.8,3,3,4,10,334,Loyal Customers
13893,72,12,391.98,2,3,5,10,235,At Risk
13894,264,12,198.7,1,3,3,7,133,At Risk
13895,273,7,84.4,1,1,1,3,111,Lost
13896,71,10,132.55,2,2,1,5,221,Hibernating
13897,79,7,83.9,2,1,1,4,211,Hibernating
13898,14,11,112.55,5,3,1,9,531,Loyal Customers
13899,89,13,279.44,2,4,4,10,244,At Risk
13900,18,15,186.13,4,5,2,11,452,Loyal Customers
13901,59,9,135.24,3,2,1,6,321,Promising
13902,284,10,155.4,1,2,2,5,122,Lost
13903,15,13,333.65,4,4,5,13,445,Champions
13904,42,12,192.27,3,3,2,8,332,Loyal Customers
13905,15,15,232.18,4,5,3,12,453,Loyal Customers
13906,57,13,287.79,3,4,4,11,344,Loyal Customers
13907,265,8,171.52,1,1,2,4,112,Lost
13908,1,12,235.45,5,3,3,11,533,Loyal Customers
13909,67,5,100.17,2,1,1,4,211,Hibernating
13910,80,18,480.09,2,5,5,12,255,At Risk
13911,133,6,157.86,1,1,2,4,112,Lost
13912,181,11,236.84,1,3,3,7,133,At Risk
13913,7,12,421.21,5,3,5,13,535,Loyal Customers
13914,30,12,264.38,4,3,4,11,434,Loyal Customers
13915,70,17,348.5,2,5,5,12,255,At Risk
13916,82,14,273.81,2,4,4,10,244,At Risk
13917,34,18,326.66,3,5,5,13,355,Loyal Customers
13918,115,7,106.6,2,1,1,4,211,Hibernating
13919,320,7,77.95,1,1,1,3,111,Lost
13920,135,8,197.09,1,1,2,4,112,Lost
13921,94,18,456.51,2,5,5,12,255,At Risk
13922,148,7,89.7,1,1,1,3,111,Lost
13923,116,12,152.35,2,3,2,7,232,Need Attention
13924,35,8,147.54,3,1,2,6,312,Promising
13925,110,10,180.18,2,2,2,6,222,Hibernating
13926,100,7,142.12,2,1,1,4,211,Hibernating
13927,84,13,132.95,2,4,1,7,241,Cant Lose Them
13928,44,10,211.01,3,2,3,8,323,Potential Loyalists
13929,64,10,144.95,2,2,2,6,222,Hibernating
13930,7,20,441.15,5,5,5,15,555,Champions
13931,48,14,243.18,3,4,3,10,343,Loyal Customers
13932,327,11,154.37,1,3,2,6,132,Hibernating
13933,1,7,62.24,5,1,1,7,511,New Customers
13934,36,13,368.94,3,4,5,12,345,Loyal Customers
13935,351,13,256.12,1,4,4,9,144,At Risk
13936,36,14,331.92,3,4,5,12,345,Loyal Customers
13937,92,11,164.21,2,3,2,7,232,Need Attention
13938,88,10,190.3,2,2,2,6,222,Hibernating
13939,112,8,172.68,2,1,2,5,212,Hibernating
13940,67,12,143.7,2,3,1,6,231,Hibernating
13941,11,12,248.86,5,3,3,11,533,Loyal Customers
13942,151,9,190.96,1,2,2,5,122,Lost
13943,68,11,137.05,2,3,1,6,231,Hibernating
13944,2,12,283.56,5,3,4,12,534,Loyal Customers
13945,8,18,329.76,5,5,5,15,555,Champions
13946,21,11,174.3,4,3,2,9,432,Loyal Customers
13947,35,11,236.98,3,3,3,9,333,Loyal Customers
13948,51,13,256.6,3,4,4,11,344,Loyal Customers
13949,88,7,94.2,2,1,1,4,211,Hibernating
13950,6,16,329.54,5,5,5,15,555,Champions
13951,5,9,88.25,5,2,1,8,521,New Customers
13952,83,9,140.95,2,2,1,5,221,Hibernating
13953,25,13,210.68,4,4,3,11,443,Loyal Customers
