customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,rfm_composite,rfm_segment,cluster
1288,355,11,1276.28,2,4,4,2-4-4,18,At Risk,0
1289,531,6,269.28,2,3,2,2-3-2,14,Cant Lose Them,1
1290,283,10,1577.15,3,4,4,3-4-4,21,Loyal Customers,0
1291,482,8,819.7,2,3,3,2-3-3,15,At Risk,1
1292,228,14,1367.78,3,4,4,3-4-4,21,Loyal Customers,0
1293,746,4,1255.6,1,2,4,1-2-4,11,Cant Lose Them,1
1294,265,7,692.1,3,3,3,3-3-3,18,Loyal Customers,0
1295,588,9,562.94,2,3,3,2-3-3,15,At Risk,1
1296,483,9,866.1,2,3,3,2-3-3,15,At Risk,0
1297,526,5,173.06,2,3,2,2-3-2,14,Cant Lose Them,1
1298,661,9,872.11,1,3,3,1-3-3,12,At Risk,1
1299,445,11,1148.57,2,4,4,2-4-4,18,At Risk,0
1300,520,7,838.96,2,3,3,2-3-3,15,At Risk,1
1301,706,4,630.29,1,2,3,1-2-3,10,Cant Lose Them,1
1302,490,8,503.32,2,3,3,2-3-3,15,At Risk,1
1303,480,11,851.64,2,4,3,2-4-3,17,At Risk,0
1304,341,6,759.38,2,3,3,2-3-3,15,At Risk,1
1305,425,6,291.38,2,3,2,2-3-2,14,Cant Lose Them,1
1306,356,3,402.91,2,2,2,2-2-2,12,Cant Lose Them,1
1307,444,8,630.65,2,3,3,2-3-3,15,At Risk,1
1308,222,13,1157.32,3,4,4,3-4-4,21,Loyal Customers,0
1309,562,5,737.87,2,3,3,2-3-3,15,At Risk,1
1310,685,2,212.16,1,1,2,1-1-2,7,Lost,1
1311,629,7,338.38,1,3,2,1-3-2,11,Cant Lose Them,1
1312,667,13,975.4,1,4,3,1-4-3,14,At Risk,0
1313,677,5,275.23,1,3,2,1-3-2,11,Cant Lose Them,1
1314,535,7,741.52,2,3,3,2-3-3,15,At Risk,1
1315,395,9,966.43,2,3,3,2-3-3,15,At Risk,0
1316,287,9,921.82,3,3,3,3-3-3,18,Loyal Customers,0
1317,587,7,287.18,2,3,2,2-3-2,14,Cant Lose Them,1
1318,231,11,765.61,3,4,3,3-4-3,20,Loyal Customers,0
1319,697,2,433.36,1,1,2,1-1-2,7,Lost,1
1320,453,12,791.43,2,4,3,2-4-3,17,At Risk,0
1321,612,9,511.18,1,3,3,1-3-3,12,At Risk,1
1322,337,14,1370.58,2,4,4,2-4-4,18,At Risk,0
1323,374,14,1960.65,2,4,4,2-4-4,18,At Risk,0
1324,433,8,275.53,2,3,2,2-3-2,14,Cant Lose Them,1
1325,387,5,296.45,2,3,2,2-3-2,14,Cant Lose Them,1
1326,439,7,1418.65,2,3,4,2-3-4,16,At Risk,0
1327,322,10,993.8,3,4,3,3-4-3,20,Loyal Customers,0
1328,630,7,687.46,1,3,3,1-3-3,12,At Risk,1
1329,705,2,192.17,1,1,2,1-1-2,7,Lost,1
1330,429,8,996.85,2,3,3,2-3-3,15,At Risk,0
1331,439,9,566.48,2,3,3,2-3-3,15,At Risk,1
1332,195,6,246.8,3,3,2,3-3-2,17,Promising,1
1333,425,10,639.17,2,4,3,2-4-3,17,At Risk,0
1334,542,8,508.43,2,3,3,2-3-3,15,At Risk,1
1335,654,3,300.88,1,2,2,1-2-2,9,Cant Lose Them,1
1336,383,5,351.71,2,3,2,2-3-2,14,Cant Lose Them,1
1337,373,9,676.75,2,3,3,2-3-3,15,At Risk,0
1338,238,10,1775.89,3,4,4,3-4-4,21,Loyal Customers,0
1339,344,8,708.09,2,3,3,2-3-3,15,At Risk,0
1340,537,7,955.59,2,3,3,2-3-3,15,At Risk,1
1341,350,11,845.56,2,4,3,2-4-3,17,At Risk,0
1342,296,8,969.71,3,3,3,3-3-3,18,Loyal Customers,0
1343,642,4,630.98,1,2,3,1-2-3,10,Cant Lose Them,1
1344,333,5,302.5,2,3,2,2-3-2,14,Cant Lose Them,1
1345,468,8,676.79,2,3,3,2-3-3,15,At Risk,1
1346,341,5,652.31,2,3,3,2-3-3,15,At Risk,1
1347,477,12,453.02,2,4,3,2-4-3,17,At Risk,1
1348,443,4,832.56,2,2,3,2-2-3,13,Cant Lose Them,1
1349,133,12,1113.58,4,4,4,4-4-4,24,Champions,0
1350,413,4,234.68,2,2,2,2-2-2,12,Cant Lose Them,1
1351,271,11,984.22,3,4,3,3-4-3,20,Loyal Customers,0
1352,557,5,1144.32,2,3,4,2-3-4,16,At Risk,1
1353,873,3,254.39,1,2,2,1-2-2,9,Cant Lose Them,1
1354,358,9,561.6,2,3,3,2-3-3,15,At Risk,0
1355,326,13,1269.2,2,4,4,2-4-4,18,At Risk,0
1356,584,9,1206.74,2,3,4,2-3-4,16,At Risk,1
1357,582,2,199.07,2,1,2,2-1-2,10,Hibernating,1
1358,562,9,2241.53,2,3,4,2-3-4,16,At Risk,0
1359,200,13,1525.12,3,4,4,3-4-4,21,Loyal Customers,0
1360,397,5,274.57,2,3,2,2-3-2,14,Cant Lose Them,1
1361,693,5,559.22,1,3,3,1-3-3,12,At Risk,1
1362,432,6,500.38,2,3,3,2-3-3,15,At Risk,1
1363,323,12,1999.13,3,4,4,3-4-4,21,Loyal Customers,0
1364,498,9,578.57,2,3,3,2-3-3,15,At Risk,1
1365,431,6,968.44,2,3,3,2-3-3,15,At Risk,1
1366,413,10,1489.78,2,4,4,2-4-4,18,At Risk,0
1367,371,12,1110.96,2,4,4,2-4-4,18,At Risk,0
1368,443,12,1755.76,2,4,4,2-4-4,18,At Risk,0
1369,269,8,1263.9,3,3,4,3-3-4,19,Loyal Customers,0
1370,382,17,1405.39,2,5,4,2-5-4,20,At Risk,0
1371,535,3,100.16,2,2,1,2-2-1,11,Cant Lose Them,1
1372,338,7,1403.62,2,3,4,2-3-4,16,At Risk,0
1373,373,9,637.7,2,3,3,2-3-3,15,At Risk,0
1374,322,8,654.0,3,3,3,3-3-3,18,Loyal Customers,0
1375,401,10,1107.42,2,4,4,2-4-4,18,At Risk,0
1376,204,5,584.94,3,3,3,3-3-3,18,Loyal Customers,0
1377,759,1,28.13,1,1,1,1-1-1,6,Lost,1
1378,416,8,1708.74,2,3,4,2-3-4,16,At Risk,0
1379,352,7,1164.21,2,3,4,2-3-4,16,At Risk,0
1380,486,5,714.1,2,3,3,2-3-3,15,At Risk,1
1381,196,5,814.3,3,3,3,3-3-3,18,Loyal Customers,0
1382,522,8,851.45,2,3,3,2-3-3,15,At Risk,1
1383,825,3,236.95,1,2,2,1-2-2,9,Cant Lose Them,1
1384,620,5,219.44,1,3,2,1-3-2,11,Cant Lose Them,1
1385,371,7,546.89,2,3,3,2-3-3,15,At Risk,1
1386,165,9,486.9,3,3,3,3-3-3,18,Loyal Customers,0
1387,342,7,739.26,2,3,3,2-3-3,15,At Risk,0
1388,460,4,304.29,2,2,2,2-2-2,12,Cant Lose Them,1
1389,374,6,706.71,2,3,3,2-3-3,15,At Risk,1
1390,718,7,557.57,1,3,3,1-3-3,12,At Risk,1
1391,253,10,720.22,3,4,3,3-4-3,20,Loyal Customers,0
1392,473,7,574.42,2,3,3,2-3-3,15,At Risk,1
1393,478,7,612.5,2,3,3,2-3-3,15,At Risk,1
1394,404,4,195.5,2,2,2,2-2-2,12,Cant Lose Them,1
1395,649,2,154.09,1,1,2,1-1-2,7,Lost,1
1396,595,7,683.84,2,3,3,2-3-3,15,At Risk,1
1397,905,3,796.89,1,2,3,1-2-3,10,Cant Lose Them,1
1398,338,10,979.21,2,4,3,2-4-3,17,At Risk,0
1399,440,10,1006.71,2,4,3,2-4-3,17,At Risk,0
1400,189,3,625.13,3,2,3,3-2-3,16,Promising,1
1401,356,10,1253.36,2,4,4,2-4-4,18,At Risk,0
1402,205,9,766.23,3,3,3,3-3-3,18,Loyal Customers,0
1403,443,11,935.01,2,4,3,2-4-3,17,At Risk,0
1404,372,10,667.49,2,4,3,2-4-3,17,At Risk,0
1405,444,9,1229.3,2,3,4,2-3-4,16,At Risk,0
1406,315,8,1067.39,3,3,3,3-3-3,18,Loyal Customers,0
1407,712,5,254.59,1,3,2,1-3-2,11,Cant Lose Them,1
1408,479,11,785.73,2,4,3,2-4-3,17,At Risk,0
1409,269,6,417.67,3,3,2,3-3-2,17,Promising,1
1410,490,10,915.99,2,4,3,2-4-3,17,At Risk,0
1411,437,9,1764.62,2,3,4,2-3-4,16,At Risk,0
1412,672,10,720.07,1,4,3,1-4-3,14,At Risk,1
1413,326,5,308.13,2,3,2,2-3-2,14,Cant Lose Them,1
1414,251,8,1138.87,3,3,4,3-3-4,19,Loyal Customers,0
1415,431,14,2340.4,2,4,4,2-4-4,18,At Risk,0
1416,151,8,723.89,3,3,3,3-3-3,18,Loyal Customers,0
1417,335,12,1221.33,2,4,4,2-4-4,18,At Risk,0
1418,180,7,1314.22,3,3,4,3-3-4,19,Loyal Customers,0
1419,401,5,890.23,2,3,3,2-3-3,15,At Risk,1
1420,653,4,390.38,1,2,2,1-2-2,9,Cant Lose Them,1
1421,594,4,741.74,2,2,3,2-2-3,13,Cant Lose Them,1
1422,256,2,91.04,3,1,1,3-1-1,12,Hibernating,1
1423,316,8,895.38,3,3,3,3-3-3,18,Loyal Customers,0
1424,368,10,669.34,2,4,3,2-4-3,17,At Risk,0
1425,593,8,1460.48,2,3,4,2-3-4,16,At Risk,1
1426,412,7,827.15,2,3,3,2-3-3,15,At Risk,1
1427,516,8,558.97,2,3,3,2-3-3,15,At Risk,1
1428,774,3,141.28,1,2,2,1-2-2,9,Cant Lose Them,1
1429,614,6,559.84,1,3,3,1-3-3,12,At Risk,1
1430,693,4,426.44,1,2,2,1-2-2,9,Cant Lose Them,1
1431,469,6,376.69,2,3,2,2-3-2,14,Cant Lose Them,1
1432,334,4,260.24,2,2,2,2-2-2,12,Cant Lose Them,1
1433,644,3,277.83,1,2,2,1-2-2,9,Cant Lose Them,1
1434,499,9,589.92,2,3,3,2-3-3,15,At Risk,1
1435,808,2,141.92,1,1,2,1-1-2,7,Lost,1
1436,450,6,821.34,2,3,3,2-3-3,15,At Risk,1
1437,388,6,269.78,2,3,2,2-3-2,14,Cant Lose Them,1
1438,604,7,1399.37,2,3,4,2-3-4,16,At Risk,1
1439,273,10,778.63,3,4,3,3-4-3,20,Loyal Customers,0
1440,254,7,541.75,3,3,3,3-3-3,18,Loyal Customers,0
1441,380,10,965.37,2,4,3,2-4-3,17,At Risk,0
1442,476,7,1299.84,2,3,4,2-3-4,16,At Risk,0
1443,311,7,482.57,3,3,3,3-3-3,18,Loyal Customers,1
1444,559,7,652.06,2,3,3,2-3-3,15,At Risk,1
1445,938,1,29.64,1,1,1,1-1-1,6,Lost,1
1446,608,8,1227.89,2,3,4,2-3-4,16,At Risk,1
1447,542,6,773.73,2,3,3,2-3-3,15,At Risk,1
1448,408,7,549.28,2,3,3,2-3-3,15,At Risk,1
1449,673,11,1247.92,1,4,4,1-4-4,15,At Risk,1
1450,428,15,1215.01,2,4,4,2-4-4,18,At Risk,0
1451,535,12,1347.77,2,4,4,2-4-4,18,At Risk,0
1452,321,8,423.65,3,3,2,3-3-2,17,Promising,1
1453,348,13,2467.87,2,4,4,2-4-4,18,At Risk,0
1454,360,10,652.82,2,4,3,2-4-3,17,At Risk,0
1455,459,8,1104.49,2,3,4,2-3-4,16,At Risk,0
1456,596,5,404.82,2,3,2,2-3-2,14,Cant Lose Them,1
1457,537,7,836.88,2,3,3,2-3-3,15,At Risk,1
1458,457,7,603.33,2,3,3,2-3-3,15,At Risk,1
1459,580,6,509.24,2,3,3,2-3-3,15,At Risk,1
1460,631,5,1043.86,1,3,3,1-3-3,12,At Risk,1
1461,613,1,26.67,1,1,1,1-1-1,6,Lost,1
1462,553,4,274.37,2,2,2,2-2-2,12,Cant Lose Them,1
1463,548,10,1139.26,2,4,4,2-4-4,18,At Risk,0
1464,658,6,538.86,1,3,3,1-3-3,12,At Risk,1
1465,420,2,798.68,2,1,3,2-1-3,11,Hibernating,1
1466,267,8,316.85,3,3,2,3-3-2,17,Promising,1
1467,491,7,625.01,2,3,3,2-3-3,15,At Risk,1
1468,364,8,997.81,2,3,3,2-3-3,15,At Risk,0
1469,475,9,1192.26,2,3,4,2-3-4,16,At Risk,0
1470,712,3,167.66,1,2,2,1-2-2,9,Cant Lose Them,1
1471,378,8,390.22,2,3,2,2-3-2,14,Cant Lose Them,1
1472,86,10,1380.76,4,4,4,4-4-4,24,Champions,0
1473,374,6,616.68,2,3,3,2-3-3,15,At Risk,1
1474,601,8,1150.81,2,3,4,2-3-4,16,At Risk,1
1475,465,3,166.61,2,2,2,2-2-2,12,Cant Lose Them,1
1476,1060,1,62.01,1,1,1,1-1-1,6,Lost,1
1477,487,7,739.11,2,3,3,2-3-3,15,At Risk,1
1478,409,16,2531.74,2,4,4,2-4-4,18,At Risk,0
1479,202,8,348.03,3,3,2,3-3-2,17,Promising,0
1480,255,6,287.28,3,3,2,3-3-2,17,Promising,1
1481,549,9,533.81,2,3,3,2-3-3,15,At Risk,1
1482,347,6,844.6,2,3,3,2-3-3,15,At Risk,0
1483,540,1,146.11,2,1,2,2-1-2,10,Hibernating,1
1484,628,8,1158.93,1,3,4,1-3-4,13,At Risk,1
1485,384,7,476.02,2,3,3,2-3-3,15,At Risk,1
1486,352,4,346.42,2,2,2,2-2-2,12,Cant Lose Them,1
1487,653,4,523.42,1,2,3,1-2-3,10,Cant Lose Them,1
1488,454,12,1520.85,2,4,4,2-4-4,18,At Risk,0
1489,448,9,1166.66,2,3,4,2-3-4,16,At Risk,0
1490,591,9,1019.22,2,3,3,2-3-3,15,At Risk,1
1491,208,7,687.78,3,3,3,3-3-3,18,Loyal Customers,0
1492,487,6,397.22,2,3,2,2-3-2,14,Cant Lose Them,1
1493,191,3,97.61,3,2,1,3-2-1,14,Hibernating,1
1494,636,4,190.32,1,2,2,1-2-2,9,Cant Lose Them,1
1495,560,7,1640.19,2,3,4,2-3-4,16,At Risk,1
1496,442,6,271.03,2,3,2,2-3-2,14,Cant Lose Them,1
1497,356,15,1958.18,2,4,4,2-4-4,18,At Risk,0
1498,304,6,799.84,3,3,3,3-3-3,18,Loyal Customers,0
1499,345,8,1002.13,2,3,3,2-3-3,15,At Risk,0
1500,449,13,1946.09,2,4,4,2-4-4,18,At Risk,0
1501,425,15,1326.35,2,4,4,2-4-4,18,At Risk,0
1502,236,2,50.83,3,1,1,3-1-1,12,Hibernating,1
1503,382,5,504.51,2,3,3,2-3-3,15,At Risk,1
1504,446,7,657.78,2,3,3,2-3-3,15,At Risk,1
1505,385,7,607.82,2,3,3,2-3-3,15,At Risk,1
1506,363,18,2089.71,2,5,4,2-5-4,20,At Risk,0
1507,407,3,326.3,2,2,2,2-2-2,12,Cant Lose Them,1
1508,476,12,1434.35,2,4,4,2-4-4,18,At Risk,0
1509,406,13,1317.59,2,4,4,2-4-4,18,At Risk,0
1510,333,10,1326.5,2,4,4,2-4-4,18,At Risk,0
1511,674,5,643.53,1,3,3,1-3-3,12,At Risk,1
1512,688,5,534.91,1,3,3,1-3-3,12,At Risk,1
1513,425,9,1498.34,2,3,4,2-3-4,16,At Risk,0
1514,238,7,720.72,3,3,3,3-3-3,18,Loyal Customers,0
1515,351,6,631.93,2,3,3,2-3-3,15,At Risk,1
1516,388,7,597.09,2,3,3,2-3-3,15,At Risk,1
1517,545,6,876.02,2,3,3,2-3-3,15,At Risk,1
1518,255,12,1508.66,3,4,4,3-4-4,21,Loyal Customers,0
1519,498,7,1091.25,2,3,3,2-3-3,15,At Risk,1
1520,491,11,590.92,2,4,3,2-4-3,17,At Risk,0
1521,550,7,501.83,2,3,3,2-3-3,15,At Risk,1
1522,368,10,990.49,2,4,3,2-4-3,17,At Risk,0
1523,344,18,1945.97,2,5,4,2-5-4,20,At Risk,0
1524,344,8,879.28,2,3,3,2-3-3,15,At Risk,0
1525,487,10,609.19,2,4,3,2-4-3,17,At Risk,1
1526,384,15,2504.07,2,4,4,2-4-4,18,At Risk,0
1527,545,8,440.16,2,3,2,2-3-2,14,Cant Lose Them,1
1528,694,6,343.01,1,3,2,1-3-2,11,Cant Lose Them,1
1529,365,5,219.43,2,3,2,2-3-2,14,Cant Lose Them,1
1530,368,9,1115.99,2,3,4,2-3-4,16,At Risk,0
1531,547,8,1294.82,2,3,4,2-3-4,16,At Risk,0
1532,279,7,658.08,3,3,3,3-3-3,18,Loyal Customers,0
1533,533,6,533.95,2,3,3,2-3-3,15,At Risk,1
1534,604,6,584.81,2,3,3,2-3-3,15,At Risk,1
1535,715,5,201.85,1,3,2,1-3-2,11,Cant Lose Them,1
1536,712,2,76.05,1,1,1,1-1-1,6,Lost,1
1537,486,7,902.76,2,3,3,2-3-3,15,At Risk,1
1538,604,5,516.15,2,3,3,2-3-3,15,At Risk,1
1539,236,8,500.71,3,3,3,3-3-3,18,Loyal Customers,0
1540,468,5,988.19,2,3,3,2-3-3,15,At Risk,1
1541,534,8,750.42,2,3,3,2-3-3,15,At Risk,1
1542,511,7,511.33,2,3,3,2-3-3,15,At Risk,1
1543,314,13,1531.92,3,4,4,3-4-4,21,Loyal Customers,0
1544,306,9,942.13,3,3,3,3-3-3,18,Loyal Customers,0
1545,668,3,678.45,1,2,3,1-2-3,10,Cant Lose Them,1
1546,793,1,22.29,1,1,1,1-1-1,6,Lost,1
1547,615,6,585.89,1,3,3,1-3-3,12,At Risk,1
1548,384,11,1775.33,2,4,4,2-4-4,18,At Risk,0
1549,546,5,533.69,2,3,3,2-3-3,15,At Risk,1
1550,478,10,1065.83,2,4,3,2-4-3,17,At Risk,0
1551,489,4,245.88,2,2,2,2-2-2,12,Cant Lose Them,1
1552,450,11,1610.91,2,4,4,2-4-4,18,At Risk,0
1553,437,5,646.94,2,3,3,2-3-3,15,At Risk,1
1554,444,12,1950.39,2,4,4,2-4-4,18,At Risk,0
1555,428,10,1114.79,2,4,4,2-4-4,18,At Risk,0
1556,472,9,1125.2,2,3,4,2-3-4,16,At Risk,0
1557,552,9,477.11,2,3,3,2-3-3,15,At Risk,1
1558,534,6,1231.7,2,3,4,2-3-4,16,At Risk,1
1559,381,8,765.97,2,3,3,2-3-3,15,At Risk,0
1560,537,6,620.17,2,3,3,2-3-3,15,At Risk,1
1561,667,9,639.62,1,3,3,1-3-3,12,At Risk,1
1562,620,5,294.25,1,3,2,1-3-2,11,Cant Lose Them,1
1563,629,6,373.97,1,3,2,1-3-2,11,Cant Lose Them,1
1564,299,7,544.25,3,3,3,3-3-3,18,Loyal Customers,0
1565,546,10,982.63,2,4,3,2-4-3,17,At Risk,0
1566,335,8,383.62,2,3,2,2-3-2,14,Cant Lose Them,1
1567,389,12,1209.73,2,4,4,2-4-4,18,At Risk,0
1568,574,6,1086.87,2,3,3,2-3-3,15,At Risk,1
1569,881,8,648.42,1,3,3,1-3-3,12,At Risk,1
1570,381,5,823.34,2,3,3,2-3-3,15,At Risk,1
1571,546,10,600.19,2,4,3,2-4-3,17,At Risk,1
1572,761,5,748.73,1,3,3,1-3-3,12,At Risk,1
1573,701,7,920.9,1,3,3,1-3-3,12,At Risk,1
1574,253,8,1243.32,3,3,4,3-3-4,19,Loyal Customers,0
1575,398,5,447.77,2,3,2,2-3-2,14,Cant Lose Them,1
1576,227,13,2480.46,3,4,4,3-4-4,21,Loyal Customers,0
1577,397,10,690.47,2,4,3,2-4-3,17,At Risk,0
1578,203,3,555.63,3,2,3,3-2-3,16,Promising,1
1579,469,10,2011.52,2,4,4,2-4-4,18,At Risk,0
1580,225,7,252.72,3,3,2,3-3-2,17,Promising,1
1581,526,5,536.8,2,3,3,2-3-3,15,At Risk,1
1582,578,3,695.34,2,2,3,2-2-3,13,Cant Lose Them,1
1583,573,1,19.76,2,1,1,2-1-1,9,Hibernating,1
1584,154,6,1307.02,3,3,4,3-3-4,19,Loyal Customers,0
1585,510,6,187.66,2,3,2,2-3-2,14,Cant Lose Them,1
1586,460,10,719.22,2,4,3,2-4-3,17,At Risk,0
1587,239,12,719.52,3,4,3,3-4-3,20,Loyal Customers,0
1588,324,9,615.57,2,3,3,2-3-3,15,At Risk,0
1589,503,6,516.46,2,3,3,2-3-3,15,At Risk,1
1590,343,10,747.24,2,4,3,2-4-3,17,At Risk,0
1591,437,12,1334.12,2,4,4,2-4-4,18,At Risk,0
1592,423,1,651.15,2,1,3,2-1-3,11,Hibernating,1
1593,501,4,237.9,2,2,2,2-2-2,12,Cant Lose Them,1
1594,496,9,1006.26,2,3,3,2-3-3,15,At Risk,0
1595,548,8,1022.02,2,3,3,2-3-3,15,At Risk,1
1596,514,9,1921.19,2,4,4,2-4-4,18,At Risk,0
1597,649,8,925.26,1,3,3,1-3-3,12,At Risk,1
1598,424,14,2072.14,2,4,4,2-4-4,18,At Risk,0
1599,536,7,888.13,2,3,3,2-3-3,15,At Risk,1
1600,195,6,398.58,3,3,2,3-3-2,17,Promising,1
1601,682,3,225.21,1,2,2,1-2-2,9,Cant Lose Them,1
1602,479,7,315.04,2,3,2,2-3-2,14,Cant Lose Them,1
1603,349,6,293.45,2,3,2,2-3-2,14,Cant Lose Them,1
1604,485,6,615.68,2,3,3,2-3-3,15,At Risk,1
1605,296,5,632.92,3,3,3,3-3-3,18,Loyal Customers,1
1606,615,9,708.13,1,4,3,1-4-3,14,At Risk,1
1607,476,5,681.27,2,3,3,2-3-3,15,At Risk,1
1608,396,12,932.28,2,4,3,2-4-3,17,At Risk,0
1609,462,16,1382.88,2,4,4,2-4-4,18,At Risk,0
1610,688,4,181.6,1,2,2,1-2-2,9,Cant Lose Them,1
1611,444,5,414.56,2,3,2,2-3-2,14,Cant Lose Them,1
1612,414,10,759.67,2,4,3,2-4-3,17,At Risk,0
1613,313,6,334.68,3,3,2,3-3-2,17,Promising,1
1614,408,6,358.78,2,3,2,2-3-2,14,Cant Lose Them,1
1615,448,10,647.2,2,4,3,2-4-3,17,At Risk,0
1616,347,7,462.95,2,3,3,2-3-3,15,At Risk,1
1617,606,12,965.95,2,4,3,2-4-3,17,At Risk,0
1618,248,6,1254.81,3,3,4,3-3-4,19,Loyal Customers,0
1619,516,8,1663.3,2,3,4,2-3-4,16,At Risk,0
1620,317,10,777.01,3,4,3,3-4-3,20,Loyal Customers,0
1621,618,6,530.18,1,3,3,1-3-3,12,At Risk,1
1622,502,6,338.46,2,3,2,2-3-2,14,Cant Lose Them,1
1623,412,13,889.13,2,4,3,2-4-3,17,At Risk,0
1624,324,12,782.29,2,4,3,2-4-3,17,At Risk,0
1625,635,10,1161.75,1,4,4,1-4-4,15,At Risk,1
1626,882,3,117.12,1,2,1,1-2-1,8,Cant Lose Them,1
1627,834,3,217.02,1,2,2,1-2-2,9,Cant Lose Them,1
1628,541,4,762.81,2,2,3,2-2-3,13,Cant Lose Them,1
1629,735,2,219.75,1,1,2,1-1-2,7,Lost,1
1630,816,1,88.54,1,1,1,1-1-1,6,Lost,1
1631,915,1,11.27,1,1,1,1-1-1,6,Lost,1
1632,646,2,120.52,1,1,1,1-1-1,6,Lost,1
1633,705,5,382.6,1,3,2,1-3-2,11,Cant Lose Them,1
1634,805,1,27.94,1,1,1,1-1-1,6,Lost,1
1635,593,4,216.72,2,2,2,2-2-2,12,Cant Lose Them,1
1636,641,3,129.44,1,2,1,1-2-1,8,Cant Lose Them,1
1637,552,3,68.64,2,2,1,2-2-1,11,Cant Lose Them,1
1638,864,2,62.91,1,1,1,1-1-1,6,Lost,1
1639,497,5,260.61,2,3,2,2-3-2,14,Cant Lose Them,1
1640,776,3,281.02,1,2,2,1-2-2,9,Cant Lose Them,1
1641,945,1,15.93,1,1,1,1-1-1,6,Lost,1
1642,806,2,83.61,1,1,1,1-1-1,6,Lost,1
1643,771,1,30.86,1,1,1,1-1-1,6,Lost,1
1644,732,4,243.23,1,2,2,1-2-2,9,Cant Lose Them,1
1645,582,3,160.94,2,2,2,2-2-2,12,Cant Lose Them,1
1646,701,3,140.6,1,2,2,1-2-2,9,Cant Lose Them,1
1647,729,2,178.16,1,1,2,1-1-2,7,Lost,1
1648,492,4,176.18,2,2,2,2-2-2,12,Cant Lose Them,1
1649,759,1,8.49,1,1,1,1-1-1,6,Lost,1
1650,972,2,367.4,1,1,2,1-1-2,7,Lost,1
1651,907,2,39.2,1,1,1,1-1-1,6,Lost,1
1652,719,4,197.97,1,2,2,1-2-2,9,Cant Lose Them,1
1653,739,3,243.72,1,2,2,1-2-2,9,Cant Lose Them,1
1654,910,1,20.5,1,1,1,1-1-1,6,Lost,1
1655,704,3,187.64,1,2,2,1-2-2,9,Cant Lose Them,1
1656,840,2,81.35,1,1,1,1-1-1,6,Lost,1
1657,872,2,106.24,1,1,1,1-1-1,6,Lost,1
1658,842,4,445.85,1,2,2,1-2-2,9,Cant Lose Them,1
1659,750,2,391.59,1,1,2,1-1-2,7,Lost,1
1660,914,4,108.18,1,2,1,1-2-1,8,Cant Lose Them,1
1661,736,1,28.44,1,1,1,1-1-1,6,Lost,1
1662,780,2,57.48,1,1,1,1-1-1,6,Lost,1
1663,841,4,202.78,1,2,2,1-2-2,9,Cant Lose Them,1
1664,549,5,481.25,2,3,3,2-3-3,15,At Risk,1
1665,710,4,473.35,1,2,3,1-2-3,10,Cant Lose Them,1
1666,902,3,195.72,1,2,2,1-2-2,9,Cant Lose Them,1
1667,766,3,174.14,1,2,2,1-2-2,9,Cant Lose Them,1
1668,886,3,322.21,1,2,2,1-2-2,9,Cant Lose Them,1
1669,830,1,223.3,1,1,2,1-1-2,7,Lost,1
1670,917,1,10.65,1,1,1,1-1-1,6,Lost,1
1671,744,3,136.45,1,2,2,1-2-2,9,Cant Lose Them,1
1672,1025,2,145.98,1,1,2,1-1-2,7,Lost,1
1673,821,2,52.36,1,1,1,1-1-1,6,Lost,1
1674,586,1,362.31,2,1,2,2-1-2,10,Hibernating,1
1675,785,3,73.28,1,2,1,1-2-1,8,Cant Lose Them,1
1676,1053,3,161.47,1,2,2,1-2-2,9,Cant Lose Them,1
1677,522,3,162.12,2,2,2,2-2-2,12,Cant Lose Them,1
1678,943,2,240.12,1,1,2,1-1-2,7,Lost,1
1679,734,3,300.43,1,2,2,1-2-2,9,Cant Lose Them,1
1680,695,3,42.57,1,2,1,1-2-1,8,Cant Lose Them,1
1681,891,2,335.01,1,1,2,1-1-2,7,Lost,1
1682,489,3,72.47,2,2,1,2-2-1,11,Cant Lose Them,1
1683,820,4,127.39,1,2,1,1-2-1,8,Cant Lose Them,1
1684,842,2,353.01,1,1,2,1-1-2,7,Lost,1
1685,833,2,305.91,1,1,2,1-1-2,7,Lost,1
1686,641,5,388.05,1,3,2,1-3-2,11,Cant Lose Them,1
1687,862,4,519.7,1,2,3,1-2-3,10,Cant Lose Them,1
1688,1055,1,421.55,1,1,2,1-1-2,7,Lost,1
1689,995,3,115.95,1,2,1,1-2-1,8,Cant Lose Them,1
1690,973,1,220.32,1,1,2,1-1-2,7,Lost,1
1691,628,2,184.52,1,1,2,1-1-2,7,Lost,1
1692,496,2,100.81,2,1,1,2-1-1,9,Hibernating,1
1693,751,3,198.37,1,2,2,1-2-2,9,Cant Lose Them,1
1694,731,3,195.49,1,2,2,1-2-2,9,Cant Lose Them,1
1695,941,2,129.75,1,1,1,1-1-1,6,Lost,1
1696,719,3,90.54,1,2,1,1-2-1,8,Cant Lose Them,1
1697,643,4,269.01,1,2,2,1-2-2,9,Cant Lose Them,1
1698,1068,2,296.76,1,1,2,1-1-2,7,Lost,1
1699,803,3,117.32,1,2,1,1-2-1,8,Cant Lose Them,1
1700,916,3,137.07,1,2,2,1-2-2,9,Cant Lose Them,1
1701,805,3,163.05,1,2,2,1-2-2,9,Cant Lose Them,1
1702,503,3,67.96,2,2,1,2-2-1,11,Cant Lose Them,1
1703,948,1,14.0,1,1,1,1-1-1,6,Lost,1
