order_id,customer_id,order_date,quantity,unit_price,total_amount,product_category,country,true_segment
4263,121,2024-10-11,2,143.66,287.32,Home & Garden,France,Champions
8186,234,2024-10-11,2,99.73,199.46,Clothing,Germany,Champions
5920,168,2024-10-11,1,87.22,87.22,Sports,USA,Champions
11929,430,2024-10-12,3,22.96,68.88,Books,Brazil,Loyal
1600,46,2024-10-12,1,76.46,76.46,Beauty,Australia,Champions
2986,83,2024-10-12,1,31.6,31.6,Books,France,Champions
6500,184,2024-10-12,1,503.75,503.75,Electronics,UK,Champions
1031,29,2024-10-12,2,340.56,681.12,Electronics,UK,Champions
11955,431,2024-10-12,4,287.76,1151.04,Electronics,UK,Loyal
4538,128,2024-10-12,2,158.39,316.78,Home & Garden,UK,Champions
7319,210,2024-10-12,1,48.54,48.54,Toys,USA,Champions
4949,142,2024-10-12,2,497.57,995.14,Electronics,Canada,Champions
979,28,2024-10-12,4,121.24,484.96,Clothing,USA,Champions
5901,167,2024-10-12,3,42.16,126.48,Food,USA,Champions
7931,226,2024-10-12,2,124.75,249.5,Sports,Australia,Champions
1796,51,2024-10-12,2,86.27,172.54,Clothing,Canada,Champions
14624,583,2024-10-12,2,27.74,55.48,Toys,USA,Loyal
2793,79,2024-10-12,2,38.93,77.86,Food,UK,Champions
4979,143,2024-10-12,3,86.74,260.22,Beauty,UK,Champions
810,24,2024-10-12,2,451.34,902.68,Electronics,USA,Champions
10813,368,2024-10-12,1,24.93,24.93,Books,UK,Loyal
4726,133,2024-10-12,1,43.52,43.52,Books,Canada,Champions
16260,679,2024-10-12,1,43.15,43.15,Clothing,Canada,Loyal
4781,136,2024-10-12,1,136.25,136.25,Sports,USA,Champions
2855,81,2024-10-12,1,61.86,61.86,Toys,USA,Champions
7139,204,2024-10-12,5,126.62,633.1,Clothing,France,Champions
381,11,2024-10-12,4,126.79,507.16,Home & Garden,USA,Champions
26656,2369,2024-10-12,1,16.0,16.0,Food,USA,New
2088,59,2024-10-12,2,404.47,808.94,Electronics,Germany,Champions
4196,119,2024-10-12,2,105.34,210.68,Clothing,USA,Champions
4137,118,2024-10-12,1,111.63,111.63,Sports,USA,Champions
10596,356,2024-10-12,1,65.52,65.52,Clothing,USA,Loyal
4140,118,2024-10-12,2,408.44,816.88,Electronics,Canada,Champions
6685,189,2024-10-12,3,91.97,275.91,Sports,USA,Champions
6889,196,2024-10-12,1,151.38,151.38,Sports,India,Champions
610,17,2024-10-13,1,479.94,479.94,Electronics,USA,Champions
13884,541,2024-10-13,1,55.5,55.5,Clothing,France,Loyal
10555,354,2024-10-13,3,36.02,108.06,Beauty,UK,Loyal
26496,2269,2024-10-13,2,36.74,73.48,Clothing,USA,New
291,8,2024-10-13,2,138.11,276.22,Clothing,USA,Champions
8400,241,2024-10-13,1,355.94,355.94,Electronics,Canada,Champions
3019,84,2024-10-13,2,572.1,1144.2,Electronics,Canada,Champions
123,5,2024-10-13,1,78.48,78.48,Toys,UK,Champions
6278,178,2024-10-13,1,422.18,422.18,Electronics,France,Champions
2676,75,2024-10-13,3,149.89,449.67,Home & Garden,Germany,Champions
9956,319,2024-10-13,2,24.42,48.84,Food,USA,Loyal
4,1,2024-10-13,1,42.71,42.71,Food,USA,Champions
5768,164,2024-10-13,3,58.81,176.43,Toys,USA,Champions
17511,746,2024-10-13,2,260.44,520.88,Electronics,USA,Loyal
3256,90,2024-10-13,4,138.78,555.12,Sports,USA,Champions
6943,198,2024-10-13,2,44.95,89.9,Toys,USA,Champions
11244,393,2024-10-13,1,20.32,20.32,Books,USA,Loyal
6595,186,2024-10-13,1,115.82,115.82,Home & Garden,USA,Champions
4278,122,2024-10-13,1,55.21,55.21,Beauty,USA,Champions
15106,611,2024-10-13,1,25.84,25.84,Toys,Germany,Loyal
3814,108,2024-10-13,1,341.06,341.06,Electronics,USA,Champions
4934,142,2024-10-13,1,45.54,45.54,Books,India,Champions
13000,492,2024-10-13,1,58.55,58.55,Clothing,Australia,Loyal
1947,56,2024-10-13,1,127.16,127.16,Sports,France,Champions
622,18,2024-10-14,2,110.7,221.4,Clothing,Australia,Champions
10669,360,2024-10-14,3,59.34,178.02,Clothing,India,Loyal
783,23,2024-10-14,2,80.58,161.16,Toys,UK,Champions
1164,32,2024-10-14,4,87.52,350.08,Beauty,USA,Champions
1311,37,2024-10-14,2,70.49,140.98,Beauty,India,Champions
16960,717,2024-10-14,1,55.37,55.37,Clothing,USA,Loyal
14752,590,2024-10-14,1,20.69,20.69,Books,France,Loyal
26379,2199,2024-10-14,1,26.66,26.66,Beauty,Australia,New
16731,705,2024-10-14,1,73.99,73.99,Clothing,Canada,Loyal
11931,430,2024-10-14,1,281.81,281.81,Electronics,UK,Loyal
11499,408,2024-10-14,5,75.64,378.2,Sports,Germany,Loyal
920,27,2024-10-14,1,153.53,153.53,Home & Garden,Canada,Champions
26351,2183,2024-10-14,1,38.63,38.63,Clothing,USA,New
14260,562,2024-10-14,1,323.26,323.26,Electronics,USA,Loyal
10958,376,2024-10-14,1,61.88,61.88,Clothing,USA,Loyal
1697,48,2024-10-14,5,124.58,622.9,Sports,Germany,Champions
4058,115,2024-10-14,1,32.3,32.3,Books,Australia,Champions
26838,2482,2024-10-14,1,38.45,38.45,Sports,Germany,New
1703,49,2024-10-14,1,529.39,529.39,Electronics,UK,Champions
3779,107,2024-10-14,3,44.85,134.55,Toys,Brazil,Champions
6430,182,2024-10-14,2,64.18,128.36,Toys,UK,Champions
8648,249,2024-10-14,1,35.59,35.59,Books,Brazil,Champions
3014,84,2024-10-14,2,25.46,50.92,Books,UK,Champions
6211,177,2024-10-14,1,92.46,92.46,Clothing,Germany,Champions
6256,178,2024-10-14,1,122.78,122.78,Home & Garden,India,Champions
8102,232,2024-10-14,4,126.18,504.72,Clothing,Australia,Champions
2754,77,2024-10-14,1,44.11,44.11,Toys,USA,Champions
2269,64,2024-10-14,1,117.07,117.07,Sports,Canada,Champions
3215,89,2024-10-14,5,60.96,304.8,Beauty,UK,Champions
3091,86,2024-10-14,3,76.39,229.17,Clothing,France,Champions
7908,226,2024-10-14,2,151.72,303.44,Home & Garden,Australia,Champions
1946,56,2024-10-14,2,93.71,187.42,Clothing,USA,Champions
8575,246,2024-10-14,2,75.01,150.02,Toys,Germany,Champions
6543,185,2024-10-14,1,75.21,75.21,Clothing,Germany,Champions
7582,217,2024-10-14,1,501.78,501.78,Electronics,USA,Champions
14678,585,2024-10-15,4,251.69,1006.76,Electronics,Canada,Loyal
17708,764,2024-10-15,2,50.67,101.34,Sports,Germany,Promising
7341,211,2024-10-15,3,517.79,1553.37,Electronics,Canada,Champions
4508,127,2024-10-15,1,178.88,178.88,Home & Garden,USA,Champions
1928,55,2024-10-15,4,52.28,209.12,Toys,Canada,Champions
1998,57,2024-10-15,1,512.68,512.68,Electronics,USA,Champions
1550,44,2024-10-15,1,158.28,158.28,Sports,India,Champions
7294,208,2024-10-15,1,125.41,125.41,Home & Garden,Australia,Champions
15508,634,2024-10-15,2,305.04,610.08,Electronics,Canada,Loyal
1278,35,2024-10-15,1,475.53,475.53,Electronics,UK,Champions
7079,201,2024-10-15,1,150.4,150.4,Sports,India,Champions
21124,1125,2024-10-15,1,57.63,57.63,Home & Garden,USA,Promising
8190,234,2024-10-15,1,30.81,30.81,Books,Germany,Champions
626,18,2024-10-15,1,468.32,468.32,Electronics,USA,Champions
26573,2321,2024-10-15,2,107.99,215.98,Electronics,France,New
16059,666,2024-10-15,2,80.38,160.76,Sports,Australia,Loyal
13428,515,2024-10-15,3,33.4,100.2,Toys,France,Loyal
6158,175,2024-10-15,3,576.2,1728.6,Electronics,Germany,Champions
6832,194,2024-10-15,2,32.04,64.08,Food,USA,Champions
20452,1058,2024-10-15,2,42.78,85.56,Sports,UK,Promising
13618,526,2024-10-15,3,42.0,126.0,Toys,USA,Loyal
7524,215,2024-10-15,1,104.0,104.0,Home & Garden,USA,Champions
6200,176,2024-10-15,4,118.79,475.16,Home & Garden,India,Champions
5398,154,2024-10-15,4,46.35,185.4,Food,USA,Champions
20045,1014,2024-10-15,1,36.18,36.18,Beauty,Canada,Promising
16898,714,2024-10-15,1,265.74,265.74,Electronics,UK,Loyal
8117,232,2024-10-15,1,132.57,132.57,Clothing,France,Champions
2170,61,2024-10-15,1,32.18,32.18,Books,UK,Champions
8178,234,2024-10-15,1,29.83,29.83,Books,Australia,Champions
11678,418,2024-10-15,2,84.82,169.64,Home & Garden,USA,Loyal
1659,48,2024-10-15,1,41.57,41.57,Books,India,Champions
2120,60,2024-10-15,1,107.42,107.42,Sports,Brazil,Champions
15216,618,2024-10-15,1,65.64,65.64,Sports,USA,Loyal
4883,141,2024-10-15,1,503.06,503.06,Electronics,USA,Champions
15179,615,2024-10-15,4,69.72,278.88,Clothing,France,Loyal
2825,80,2024-10-15,3,161.09,483.27,Home & Garden,USA,Champions
1737,50,2024-10-16,2,76.21,152.42,Toys,UK,Champions
7289,208,2024-10-16,1,77.09,77.09,Toys,Canada,Champions
1337,38,2024-10-16,2,75.29,150.58,Toys,USA,Champions
10685,361,2024-10-16,2,51.44,102.88,Sports,USA,Loyal
11845,426,2024-10-16,4,16.35,65.4,Books,Canada,Loyal
17026,721,2024-10-16,1,65.98,65.98,Home & Garden,USA,Loyal
1912,55,2024-10-16,5,130.76,653.8,Sports,Canada,Champions
17807,773,2024-10-16,2,221.63,443.26,Electronics,Canada,Promising
4948,142,2024-10-16,1,397.14,397.14,Electronics,Canada,Champions
18769,874,2024-10-16,1,15.09,15.09,Books,Germany,Promising
3700,106,2024-10-16,2,52.37,104.74,Food,USA,Champions
15748,649,2024-10-16,3,31.34,94.02,Food,USA,Loyal
5504,157,2024-10-16,3,111.25,333.75,Sports,Australia,Champions
35,1,2024-10-16,2,83.01,166.02,Beauty,Canada,Champions
9590,299,2024-10-16,2,36.36,72.72,Toys,UK,Loyal
8394,241,2024-10-16,2,178.56,357.12,Home & Garden,Brazil,Champions
485,13,2024-10-16,4,29.36,117.44,Books,USA,Champions
15477,633,2024-10-16,2,298.11,596.22,Electronics,Canada,Loyal
1023,29,2024-10-16,3,135.03,405.09,Clothing,USA,Champions
26500,2272,2024-10-16,1,49.86,49.86,Home & Garden,UK,New
7539,215,2024-10-16,2,118.72,237.44,Sports,USA,Champions
26796,2456,2024-10-16,2,121.32,242.64,Electronics,USA,New
7650,218,2024-10-16,4,77.92,311.68,Beauty,Canada,Champions
16164,673,2024-10-16,3,75.85,227.55,Home & Garden,USA,Loyal
1473,42,2024-10-16,1,162.48,162.48,Home & Garden,Germany,Champions
3939,111,2024-10-16,1,127.03,127.03,Sports,USA,Champions
1647,47,2024-10-16,1,131.05,131.05,Clothing,USA,Champions
4421,126,2024-10-16,1,518.97,518.97,Electronics,USA,Champions
7629,218,2024-10-16,3,98.33,294.99,Sports,Australia,Champions
15395,629,2024-10-16,4,40.48,161.92,Beauty,UK,Loyal
7824,224,2024-10-16,2,79.66,159.32,Beauty,Germany,Champions
13637,526,2024-10-16,1,63.66,63.66,Clothing,USA,Loyal
26397,2211,2024-10-17,1,18.4,18.4,Toys,France,New
6624,187,2024-10-17,1,117.66,117.66,Home & Garden,Germany,Champions
5203,149,2024-10-17,2,180.67,361.34,Home & Garden,USA,Champions
18856,883,2024-10-17,2,210.44,420.88,Electronics,Germany,Promising
1197,33,2024-10-17,1,473.12,473.12,Electronics,UK,Champions
26739,2421,2024-10-17,3,8.02,24.06,Books,Canada,New
1835,52,2024-10-17,4,112.09,448.36,Home & Garden,Australia,Champions
11393,402,2024-10-17,2,97.22,194.44,Home & Garden,UK,Loyal
26483,2262,2024-10-17,1,35.99,35.99,Sports,USA,New
1567,45,2024-10-17,4,381.84,1527.36,Electronics,Germany,Champions
6981,199,2024-10-17,1,138.61,138.61,Clothing,USA,Champions
1840,52,2024-10-17,1,125.54,125.54,Home & Garden,UK,Champions
26282,2137,2024-10-17,1,24.1,24.1,Toys,USA,New
901,26,2024-10-17,2,401.73,803.46,Electronics,USA,Champions
26594,2335,2024-10-17,1,99.69,99.69,Electronics,USA,New
6303,179,2024-10-17,3,398.79,1196.37,Electronics,France,Champions
4898,141,2024-10-17,2,396.77,793.54,Electronics,Brazil,Champions
6113,173,2024-10-17,1,113.74,113.74,Clothing,UK,Champions
8121,233,2024-10-17,2,112.9,225.8,Home & Garden,USA,Champions
11891,429,2024-10-17,1,17.04,17.04,Books,USA,Loyal
8495,245,2024-10-17,1,32.54,32.54,Food,Germany,Champions
16870,713,2024-10-17,1,45.33,45.33,Beauty,USA,Loyal
1536,44,2024-10-18,1,51.18,51.18,Toys,India,Champions
10496,350,2024-10-18,1,98.51,98.51,Home & Garden,USA,Loyal
1953,56,2024-10-18,1,40.86,40.86,Books,Brazil,Champions
4154,118,2024-10-18,2,28.6,57.2,Books,Germany,Champions
1385,40,2024-10-18,3,129.02,387.06,Clothing,USA,Champions
8559,246,2024-10-18,2,102.59,205.18,Clothing,Canada,Champions
5514,157,2024-10-18,2,126.64,253.28,Clothing,UK,Champions
8015,229,2024-10-18,1,76.3,76.3,Beauty,Brazil,Champions
3257,90,2024-10-18,3,43.51,130.53,Books,USA,Champions
26608,2342,2024-10-18,1,38.63,38.63,Clothing,Australia,New
761,22,2024-10-18,2,47.69,95.38,Toys,India,Champions
4032,115,2024-10-18,4,81.65,326.6,Beauty,USA,Champions
7861,225,2024-10-18,3,95.81,287.43,Sports,UK,Champions
6935,198,2024-10-18,1,61.27,61.27,Toys,USA,Champions
12365,456,2024-10-18,1,21.22,21.22,Books,Australia,Loyal
19769,983,2024-10-18,1,47.75,47.75,Clothing,Germany,Promising
6201,176,2024-10-18,1,118.59,118.59,Home & Garden,USA,Champions
18024,799,2024-10-18,2,17.01,34.02,Books,USA,Promising
4305,122,2024-10-18,3,134.58,403.74,Sports,UK,Champions
7217,206,2024-10-18,1,159.62,159.62,Home & Garden,France,Champions
4116,117,2024-10-18,1,29.71,29.71,Books,France,Champions
4613,130,2024-10-18,4,330.68,1322.72,Electronics,UK,Champions
7360,211,2024-10-18,2,34.23,68.46,Books,India,Champions
11460,406,2024-10-18,5,52.81,264.05,Clothing,Australia,Loyal
1215,34,2024-10-18,3,67.84,203.52,Toys,USA,Champions
1080,30,2024-10-19,3,77.02,231.06,Toys,Canada,Champions
11784,423,2024-10-19,1,52.27,52.27,Clothing,Germany,Loyal
12120,440,2024-10-19,2,73.4,146.8,Clothing,USA,Loyal
4788,136,2024-10-19,1,32.86,32.86,Food,USA,Champions
2053,59,2024-10-19,1,79.48,79.48,Clothing,UK,Champions
10445,348,2024-10-19,2,44.49,88.98,Beauty,USA,Loyal
7261,207,2024-10-19,1,119.28,119.28,Home & Garden,Brazil,Champions
11150,388,2024-10-19,1,70.78,70.78,Sports,Australia,Loyal
642,19,2024-10-19,1,86.88,86.88,Clothing,Canada,Champions
15897,656,2024-10-19,2,29.95,59.9,Food,USA,Loyal
26336,2173,2024-10-19,2,40.52,81.04,Clothing,USA,New
8187,234,2024-10-19,2,43.18,86.36,Food,Germany,Champions
32,1,2024-10-19,1,144.25,144.25,Home & Garden,USA,Champions
1575,45,2024-10-19,2,41.75,83.5,Books,USA,Champions
26812,2467,2024-10-19,5,154.26,771.3,Electronics,India,New
26291,2143,2024-10-20,1,23.98,23.98,Clothing,USA,New
5862,167,2024-10-20,1,128.14,128.14,Sports,USA,Champions
10475,349,2024-10-20,1,62.08,62.08,Clothing,UK,Loyal
7242,207,2024-10-20,2,387.39,774.78,Electronics,France,Champions
5941,168,2024-10-20,1,103.84,103.84,Home & Garden,Germany,Champions
18395,838,2024-10-20,1,18.46,18.46,Books,UK,Promising
4048,115,2024-10-20,1,107.71,107.71,Home & Garden,UK,Champions
2897,82,2024-10-20,1,42.02,42.02,Books,USA,Champions
2325,65,2024-10-20,3,361.08,1083.24,Electronics,USA,Champions
1850,52,2024-10-20,3,150.32,450.96,Sports,Brazil,Champions
6434,182,2024-10-20,4,67.75,271.0,Beauty,USA,Champions
7642,218,2024-10-20,2,100.13,200.26,Home & Garden,USA,Champions
1689,48,2024-10-20,1,53.5,53.5,Food,Canada,Champions
16762,707,2024-10-20,1,288.79,288.79,Electronics,USA,Loyal
6951,198,2024-10-20,3,93.53,280.59,Sports,USA,Champions
18353,834,2024-10-20,2,40.6,81.2,Sports,UK,Promising
2654,75,2024-10-20,2,90.24,180.48,Beauty,France,Champions
6407,182,2024-10-20,1,378.08,378.08,Electronics,USA,Champions
6749,190,2024-10-20,1,48.64,48.64,Toys,Germany,Champions
4844,138,2024-10-20,1,81.14,81.14,Beauty,USA,Champions
15674,642,2024-10-20,1,35.25,35.25,Beauty,USA,Loyal
964,28,2024-10-20,4,159.55,638.2,Home & Garden,Canada,Champions
55,2,2024-10-20,1,157.75,157.75,Sports,Germany,Champions
5724,164,2024-10-20,4,131.71,526.84,Clothing,France,Champions
17311,736,2024-10-20,1,43.14,43.14,Toys,Brazil,Loyal
4873,139,2024-10-20,1,60.3,60.3,Beauty,USA,Champions
5534,158,2024-10-20,1,169.35,169.35,Home & Garden,France,Champions
8655,249,2024-10-21,2,106.28,212.56,Home & Garden,USA,Champions
8267,236,2024-10-21,1,56.72,56.72,Beauty,France,Champions
3780,107,2024-10-21,5,52.49,262.45,Beauty,USA,Champions
4059,115,2024-10-21,2,104.74,209.48,Home & Garden,UK,Champions
8131,233,2024-10-21,1,97.95,97.95,Sports,USA,Champions
8392,241,2024-10-21,1,115.62,115.62,Sports,Germany,Champions
10430,347,2024-10-21,2,50.44,100.88,Clothing,UK,Loyal
9053,270,2024-10-21,4,16.75,67.0,Books,Canada,Loyal
26828,2476,2024-10-21,1,18.04,18.04,Food,USA,New
2949,83,2024-10-21,1,357.51,357.51,Electronics,USA,Champions
6554,185,2024-10-21,1,57.35,57.35,Food,USA,Champions
15684,643,2024-10-21,2,252.11,504.22,Electronics,India,Loyal
877,26,2024-10-21,2,453.73,907.46,Electronics,Canada,Champions
2029,57,2024-10-21,5,42.86,214.3,Books,Canada,Champions
5865,167,2024-10-21,4,34.95,139.8,Books,Australia,Champions
6540,185,2024-10-21,1,63.9,63.9,Toys,Germany,Champions
15234,618,2024-10-21,1,44.48,44.48,Toys,USA,Loyal
3279,91,2024-10-21,1,134.29,134.29,Sports,USA,Champions
18426,841,2024-10-21,1,34.01,34.01,Clothing,USA,Promising
8885,259,2024-10-21,1,23.7,23.7,Food,USA,Loyal
5402,154,2024-10-21,1,41.23,41.23,Books,USA,Champions
6693,190,2024-10-21,1,46.19,46.19,Toys,Brazil,Champions
26866,2495,2024-10-21,5,122.53,612.65,Electronics,USA,New
16505,693,2024-10-22,1,63.37,63.37,Clothing,UK,Loyal
14905,600,2024-10-22,1,52.32,52.32,Clothing,USA,Loyal
4601,130,2024-10-22,3,86.6,259.8,Beauty,UK,Champions
5222,149,2024-10-22,1,75.34,75.34,Clothing,USA,Champions
3614,102,2024-10-22,1,44.42,44.42,Food,USA,Champions
1149,32,2024-10-22,1,102.39,102.39,Sports,Germany,Champions
18888,887,2024-10-22,3,24.57,73.71,Beauty,USA,Promising
13152,500,2024-10-22,2,85.5,171.0,Home & Garden,Australia,Loyal
20456,1059,2024-10-22,3,15.61,46.83,Books,Germany,Promising
19898,998,2024-10-22,2,53.53,107.06,Clothing,Germany,Promising
8195,234,2024-10-22,1,63.16,63.16,Beauty,Brazil,Champions
15341,626,2024-10-22,1,42.05,42.05,Beauty,USA,Loyal
7702,221,2024-10-22,3,102.69,308.07,Home & Garden,Australia,Champions
850,25,2024-10-22,2,125.67,251.34,Clothing,India,Champions
2341,66,2024-10-22,1,106.24,106.24,Sports,USA,Champions
2664,75,2024-10-22,4,145.89,583.56,Home & Garden,Australia,Champions
779,23,2024-10-22,2,104.88,209.76,Clothing,France,Champions
5636,161,2024-10-22,1,500.86,500.86,Electronics,USA,Champions
5549,158,2024-10-22,2,108.6,217.2,Sports,Canada,Champions
1615,47,2024-10-22,5,129.51,647.55,Sports,India,Champions
4034,115,2024-10-22,4,59.85,239.4,Beauty,India,Champions
16946,716,2024-10-22,1,268.91,268.91,Electronics,Canada,Loyal
4303,122,2024-10-22,2,182.29,364.58,Home & Garden,USA,Champions
17736,766,2024-10-23,2,44.53,89.06,Sports,USA,Promising
5931,168,2024-10-23,4,183.23,732.92,Home & Garden,UK,Champions
6353,180,2024-10-23,2,74.83,149.66,Toys,France,Champions
3928,111,2024-10-23,1,444.07,444.07,Electronics,USA,Champions
6737,190,2024-10-23,1,550.08,550.08,Electronics,UK,Champions
1312,37,2024-10-23,1,71.06,71.06,Beauty,USA,Champions
7799,223,2024-10-23,1,358.75,358.75,Electronics,Canada,Champions
16311,681,2024-10-23,1,76.36,76.36,Home & Garden,France,Loyal
7638,218,2024-10-23,4,151.53,606.12,Home & Garden,Brazil,Champions
4706,133,2024-10-23,2,327.06,654.12,Electronics,France,Champions
5957,168,2024-10-23,3,102.47,307.41,Clothing,USA,Champions
19254,927,2024-10-23,2,222.77,445.54,Electronics,Germany,Promising
26568,2318,2024-10-23,2,98.18,196.36,Electronics,Germany,New
26761,2435,2024-10-23,2,39.02,78.04,Sports,UK,New
1365,39,2024-10-23,1,323.99,323.99,Electronics,France,Champions
1959,56,2024-10-23,2,56.39,112.78,Food,USA,Champions
21102,1123,2024-10-23,1,12.72,12.72,Food,USA,Promising
12591,467,2024-10-23,1,55.18,55.18,Sports,USA,Loyal
14748,590,2024-10-23,1,37.52,37.52,Beauty,France,Loyal
26308,2155,2024-10-23,1,11.34,11.34,Food,Germany,New
13930,543,2024-10-23,1,77.17,77.17,Clothing,France,Loyal
5489,157,2024-10-23,2,143.06,286.12,Home & Garden,USA,Champions
6155,174,2024-10-23,2,68.03,136.06,Beauty,UK,Champions
12486,463,2024-10-23,1,187.83,187.83,Electronics,USA,Loyal
16769,708,2024-10-23,2,78.47,156.94,Sports,Australia,Loyal
11089,384,2024-10-23,3,19.49,58.47,Books,Australia,Loyal
7036,200,2024-10-23,2,29.3,58.6,Books,Brazil,Champions
12131,440,2024-10-24,2,44.43,88.86,Clothing,Australia,Loyal
9660,303,2024-10-24,1,266.09,266.09,Electronics,USA,Loyal
6633,187,2024-10-24,1,128.68,128.68,Home & Garden,France,Champions
797,23,2024-10-24,1,44.79,44.79,Food,USA,Champions
4496,127,2024-10-24,1,88.26,88.26,Sports,UK,Champions
19054,903,2024-10-24,2,22.79,45.58,Food,Australia,Promising
4801,136,2024-10-24,1,318.75,318.75,Electronics,USA,Champions
5034,144,2024-10-24,1,404.11,404.11,Electronics,India,Champions
26689,2389,2024-10-24,1,9.23,9.23,Books,France,New
8477,244,2024-10-24,1,37.5,37.5,Food,Germany,Champions
7862,225,2024-10-24,5,453.52,2267.6,Electronics,USA,Champions
3432,96,2024-10-24,1,85.86,85.86,Clothing,Australia,Champions
26843,2483,2024-10-24,1,28.56,28.56,Beauty,France,New
855,25,2024-10-24,2,37.6,75.2,Food,USA,Champions
8447,243,2024-10-24,1,107.57,107.57,Home & Garden,USA,Champions
15485,633,2024-10-24,3,51.41,154.23,Sports,USA,Loyal
12706,475,2024-10-24,1,31.53,31.53,Toys,Germany,Loyal
6718,190,2024-10-24,1,328.78,328.78,Electronics,UK,Champions
3176,88,2024-10-24,2,45.17,90.34,Books,UK,Champions
5835,166,2024-10-25,4,331.89,1327.56,Electronics,Australia,Champions
3403,96,2024-10-25,1,38.63,38.63,Food,Brazil,Champions
464,12,2024-10-25,5,333.77,1668.85,Electronics,Canada,Champions
5446,155,2024-10-25,1,120.33,120.33,Sports,USA,Champions
3007,84,2024-10-25,1,108.06,108.06,Home & Garden,UK,Champions
1083,30,2024-10-25,1,459.28,459.28,Electronics,Brazil,Champions
26683,2386,2024-10-25,1,33.56,33.56,Clothing,UK,New
6677,189,2024-10-25,1,66.22,66.22,Beauty,Canada,Champions
9019,268,2024-10-25,1,68.02,68.02,Clothing,Canada,Loyal
6734,190,2024-10-25,2,500.34,1000.68,Electronics,Brazil,Champions
7409,212,2024-10-25,1,102.22,102.22,Home & Garden,Canada,Champions
26619,2347,2024-10-25,1,118.92,118.92,Electronics,UK,New
4008,114,2024-10-25,1,133.55,133.55,Clothing,India,Champions
16052,666,2024-10-25,2,34.83,69.66,Toys,Brazil,Loyal
8823,255,2024-10-25,3,226.92,680.76,Electronics,USA,Loyal
7690,220,2024-10-25,2,388.97,777.94,Electronics,India,Champions
7561,216,2024-10-25,2,483.06,966.12,Electronics,Australia,Champions
5959,169,2024-10-25,4,128.54,514.16,Clothing,USA,Champions
4011,114,2024-10-25,1,142.39,142.39,Home & Garden,USA,Champions
11044,382,2024-10-25,1,175.97,175.97,Electronics,UK,Loyal
11081,384,2024-10-25,2,245.42,490.84,Electronics,Australia,Loyal
7250,207,2024-10-25,1,135.7,135.7,Sports,UK,Champions
1948,56,2024-10-25,3,26.51,79.53,Books,UK,Champions
8578,246,2024-10-25,3,116.62,349.86,Sports,France,Champions
7750,222,2024-10-25,5,152.09,760.45,Sports,UK,Champions
26815,2469,2024-10-25,1,16.64,16.64,Food,USA,New
4904,141,2024-10-25,2,84.81,169.62,Clothing,Germany,Champions
4358,123,2024-10-26,5,161.32,806.6,Sports,USA,Champions
1425,41,2024-10-26,1,134.81,134.81,Home & Garden,Brazil,Champions
69,3,2024-10-26,1,364.97,364.97,Electronics,UK,Champions
22354,1274,2024-10-26,1,141.39,141.39,Electronics,Brazil,At Risk
8487,244,2024-10-26,4,158.38,633.52,Home & Garden,UK,Champions
7064,201,2024-10-26,1,66.02,66.02,Beauty,USA,Champions
8141,233,2024-10-26,2,351.38,702.76,Electronics,USA,Champions
858,25,2024-10-26,2,150.73,301.46,Home & Garden,USA,Champions
18359,835,2024-10-26,1,20.58,20.58,Toys,France,Promising
4773,136,2024-10-26,5,38.52,192.6,Books,Canada,Champions
11501,409,2024-10-26,1,70.7,70.7,Home & Garden,France,Loyal
9072,271,2024-10-26,1,34.62,34.62,Beauty,UK,Loyal
5103,146,2024-10-26,4,101.13,404.52,Home & Garden,India,Champions
26456,2245,2024-10-26,4,49.53,198.12,Sports,Germany,New
1344,39,2024-10-26,1,123.54,123.54,Home & Garden,Germany,Champions
19673,971,2024-10-26,1,40.66,40.66,Sports,Canada,Promising
12162,442,2024-10-26,3,56.0,168.0,Home & Garden,USA,Loyal
26852,2488,2024-10-26,1,14.39,14.39,Food,Germany,New
8300,237,2024-10-26,1,541.52,541.52,Electronics,UK,Champions
20055,1015,2024-10-26,1,22.69,22.69,Beauty,USA,Promising
1649,47,2024-10-26,2,69.05,138.1,Beauty,Brazil,Champions
26657,2370,2024-10-26,1,10.74,10.74,Food,USA,New
3109,87,2024-10-26,2,128.36,256.72,Clothing,Germany,Champions
11805,424,2024-10-26,4,41.28,165.12,Toys,USA,Loyal
3865,109,2024-10-26,1,78.77,78.77,Beauty,UK,Champions
11794,424,2024-10-27,4,64.9,259.6,Clothing,USA,Loyal
2338,66,2024-10-27,1,133.64,133.64,Sports,USA,Champions
13908,542,2024-10-27,1,59.32,59.32,Sports,France,Loyal
7869,225,2024-10-27,1,110.75,110.75,Home & Garden,UK,Champions
3949,112,2024-10-27,2,34.51,69.02,Books,USA,Champions
15073,609,2024-10-27,1,36.45,36.45,Toys,Brazil,Loyal
14612,582,2024-10-27,1,65.58,65.58,Home & Garden,USA,Loyal
3702,106,2024-10-27,1,172.17,172.17,Home & Garden,USA,Champions
3183,88,2024-10-27,1,545.37,545.37,Electronics,USA,Champions
2492,69,2024-10-27,2,131.87,263.74,Home & Garden,Australia,Champions
5932,168,2024-10-27,1,127.06,127.06,Home & Garden,USA,Champions
17471,744,2024-10-27,3,254.92,764.76,Electronics,USA,Loyal
1297,36,2024-10-27,1,36.3,36.3,Food,Canada,Champions
14022,548,2024-10-27,2,177.67,355.34,Electronics,France,Loyal
